/static/dataset/ferrari\red\2902679383_a00f4c9d27_b.jpg	[0.16076052409317212, 0.02750766802987198, 0.022654027382645804, 0.017907350195590328, 0.014497021692745377, 0.012686977684921764, 0.0123494176742532, 0.011822935188477952, 0.0113728551742532, 0.010725517869843527, 0.010736630956614509, 0.011474262091038407, 0.01162012135490754, 0.01264391447368421, 0.012386924342105263, 0.014088615753911807, 0.02511696523826458, 0.041142036362019914, 0.037919241198435275, 0.02722011690967283, 0.020917607574679944, 0.01643764447012802, 0.016440422741820768, 0.019796574946657184, 0.021512157716927455, 0.017690645003556188, 0.01358435944167852, 0.0116729085170697, 0.011493709992887624, 0.011732641358463728, 0.01161039740398293, 0.010042063033428165, 0.008423719772403982, 0.007566622955192034, 0.007152660472972973, 0.007266569612375534, 0.00770414740398293, 0.008311199768847794, 0.008997432876955903, 0.009803131667852063, 0.011007512446657184, 0.011821546052631578, 0.013039818189900427, 0.013867743154338549, 0.014558143669985776, 0.01516519603485064, 0.01521659406116643, 0.01527354863086771, 0.014619265647226173, 0.014024715504978663, 0.015099906650071123, 0.017016914118065433, 0.017011357574679944, 0.012072979640825035, 0.006609508357041252, 0.004496632734708393, 0.003417274182076814, 0.0029213526849217637, 0.0025921274893314365, 0.0025921274893314365, 0.0031061077524893316, 0.0037867843172119486, 0.006158039206970128, 0.009735064011379801]
/static/dataset/ferrari\red\3798471501_e21d10e8e5_b.jpg	[0.00058746337890625, 0.005863189697265625, 0.005649566650390625, 0.003818511962890625, 0.00287628173828125, 0.0035832722981770835, 0.004816691080729167, 0.006120045979817708, 0.007284800211588542, 0.009267171223958334, 0.012507120768229166, 0.015412648518880209, 0.017247517903645832, 0.018407185872395832, 0.017300923665364582, 0.016019185384114582, 0.015408833821614584, 0.015460968017578125, 0.015298207600911459, 0.014984130859375, 0.014678955078125, 0.014667510986328125, 0.015672047932942707, 0.016839345296223957, 0.017187754313151043, 0.015855153401692707, 0.016582489013671875, 0.017377217610677082, 0.017442067464192707, 0.016516367594401043, 0.015310923258463541, 0.0149078369140625, 0.015951792399088543, 0.017360687255859375, 0.018433888753255207, 0.02355194091796875, 0.034098307291666664, 0.044139862060546875, 0.054775238037109375, 0.06658935546875, 0.06878153483072917, 0.051998138427734375, 0.026836395263671875, 0.011315663655598959, 0.005399068196614583, 0.0038935343424479165, 0.0031102498372395835, 0.0025011698404947915, 0.0022633870442708335, 0.0019976298014322915, 0.0018717447916666667, 0.0017687479654947917, 0.001689910888671875, 0.0015843709309895833, 0.0018755594889322917, 0.006226857503255208, 0.02730560302734375, 0.022898356119791668, 0.026892344156901043, 0.022734324137369793, 0.008950551350911459, 0.013117472330729166, 0.007142384847005208, 0.0019925435384114585]
/static/dataset/ferrari\red\3852233337_7593a392c1_b.jpg	[0.01009423133886256, 0.011738805785939969, 0.010637280312006319, 0.011532076915481833, 0.009113040580568721, 0.010381183353080569, 0.012493211887835703, 0.013320127369668247, 0.013952656003159558, 0.01730197225513428, 0.022801885860979462, 0.015936636058451817, 0.011690980450236968, 0.011021425750394945, 0.00980727932464455, 0.007983745556872038, 0.007625826915481832, 0.0072200829383886255, 0.007163001086097946, 0.00720156990521327, 0.007957518759873617, 0.009310512934439179, 0.009245717318325434, 0.008145734597156399, 0.008866200138230647, 0.01022536532385466, 0.011049195300157978, 0.011621556575829384, 0.01271074002764613, 0.016363978574249604, 0.01859634182464455, 0.019950878751974724, 0.023190659557661926, 0.02595990077014218, 0.030392229462875196, 0.03440030114533965, 0.03909026954976303, 0.04137508639415482, 0.04286384281200632, 0.04081969539889416, 0.03612201323064771, 0.037191140896524484, 0.04112516044628752, 0.03690881714060031, 0.029028436018957347, 0.029378640896524488, 0.03347310673380727, 0.03300410989336493, 0.013386465738546604, 0.011616928317535545, 0.013309328100315956, 0.006723316548183254, 0.0045063808254344395, 0.00690381862164297, 0.007628912421011058, 0.0049460653633491315, 0.0010367298578199053, 0.0007652053712480253, 0.0005584765007898894, 0.0002884947669826224, 0.00014501875987361768, 0.00011416370458135861, 0.00015581802922590837, 0.0005307069510268563]
/static/dataset/ferrari\red\3858731907_ddb22cb07a_b.jpg	[0.004535675048828125, 0.009169260660807291, 0.009745279947916666, 0.009227752685546875, 0.00836944580078125, 0.00969696044921875, 0.012294769287109375, 0.015466054280598959, 0.016484578450520832, 0.0140228271484375, 0.013336181640625, 0.016935984293619793, 0.022927602132161457, 0.02848052978515625, 0.022162119547526043, 0.0195159912109375, 0.01879119873046875, 0.021269480387369793, 0.024121602376302082, 0.027140299479166668, 0.029132843017578125, 0.027507781982421875, 0.030190785725911457, 0.033292134602864586, 0.03677241007486979, 0.040288289388020836, 0.041133880615234375, 0.03754425048828125, 0.03130213419596354, 0.024809519449869793, 0.020294189453125, 0.016582489013671875, 0.013904571533203125, 0.012350718180338541, 0.011208852132161459, 0.010007222493489584, 0.00881195068359375, 0.00823211669921875, 0.00782012939453125, 0.007658640543619792, 0.007967631022135416, 0.008164723714192709, 0.008843739827473959, 0.008806864420572916, 0.009387969970703125, 0.010172526041666666, 0.009827931722005209, 0.00852203369140625, 0.008429209391276041, 0.008082071940104166, 0.007882436116536459, 0.008017222086588541, 0.008101145426432291, 0.008515675862630209, 0.008574167887369791, 0.007836659749348959, 0.007335662841796875, 0.007273356119791667, 0.007298787434895833, 0.007968902587890625, 0.008875528971354166, 0.009806315104166666, 0.014189402262369791, 0.027581532796223957]
/static/dataset/ferrari\red\3862801353_58634506b4_b.jpg	[0.08761324121522694, 0.0364287838579795, 0.024006565702781844, 0.024579920845534408, 0.02370916453147877, 0.024030872529282578, 0.025832437316983894, 0.02773122941068814, 0.027601116398243045, 0.026668878111273792, 0.025602237371888725, 0.0249230760431918, 0.02455990345900439, 0.021931906570278183, 0.020286191434846265, 0.019113744509516837, 0.018160059022694, 0.017070541270131773, 0.015872357704978038, 0.014895795204978038, 0.014359615208638361, 0.015206064696193265, 0.013503157027818447, 0.015050215043923865, 0.018975052617130308, 0.01844602168740849, 0.021840398517569547, 0.04143313049048316, 0.020296200128111275, 0.013950688598096632, 0.012802548499267936, 0.013037037884333821, 0.015802296852122987, 0.015238950402635431, 0.014442544381405563, 0.013691892386530015, 0.01226207906295754, 0.011006702964860908, 0.009718441160322108, 0.010520566434846267, 0.010999553898243045, 0.011468532668374817, 0.012510866581259151, 0.013360175695461201, 0.013734786786237189, 0.013141414256954613, 0.012193448023426062, 0.010579188781112739, 0.008570301061493412, 0.007109031844802343, 0.006299757503660322, 0.005378957723279649, 0.004822760340409956, 0.003887662426793558, 0.0028167322474377744, 0.0017157759882869693, 0.00139835743045388, 0.0015770840959004391, 0.0013039897510980967, 0.0007134768484626647, 0.0006648631954612006, 0.0007492221815519766, 0.0012196307650073207, 0.0015828033491947292]
/static/dataset/ferrari\red\3871539198_7c9eff8d6c_b.jpg	[0.011770884195963541, 0.014020284016927084, 0.009474436442057291, 0.007767995198567708, 0.00647735595703125, 0.005720774332682292, 0.005551656087239583, 0.005313873291015625, 0.005633036295572917, 0.006430308024088542, 0.00792694091796875, 0.011252085367838541, 0.013118743896484375, 0.013843536376953125, 0.014636993408203125, 0.016735076904296875, 0.023194630940755207, 0.0186767578125, 0.015651702880859375, 0.014467875162760416, 0.014769236246744791, 0.013825734456380209, 0.013429005940755209, 0.01453399658203125, 0.0164031982421875, 0.01828765869140625, 0.020624796549479168, 0.018822987874348957, 0.016469319661458332, 0.016240437825520832, 0.017046610514322918, 0.017790476481119793, 0.0186004638671875, 0.020173390706380207, 0.022937774658203125, 0.024442036946614582, 0.029649098714192707, 0.041163126627604164, 0.05542882283528646, 0.06671905517578125, 0.0669568379720052, 0.057184855143229164, 0.03823979695638021, 0.022867838541666668, 0.014919281005859375, 0.011144002278645834, 0.009194691975911459, 0.007920583089192709, 0.00665283203125, 0.006103515625, 0.005616505940755208, 0.005167643229166667, 0.004423777262369792, 0.004194895426432292, 0.004053751627604167, 0.003971099853515625, 0.003753662109375, 0.004088083902994792, 0.0043792724609375, 0.00229644775390625, 0.00170135498046875, 0.0019938151041666665, 0.0027720133463541665, 0.005381266276041667]
/static/dataset/ferrari\red\3908437070_6d1173f47b_b.jpg	[1.9073486328125e-05, 0.004633585611979167, 0.011884053548177084, 0.044315338134765625, 0.042836507161458336, 0.037297566731770836, 0.03342564900716146, 0.031031290690104168, 0.026868184407552082, 0.025915781656901043, 0.033665974934895836, 0.03664525349934896, 0.036921183268229164, 0.0395355224609375, 0.05008697509765625, 0.05959192911783854, 0.06943766276041667, 0.0679918924967448, 0.053736368815104164, 0.029712677001953125, 0.018430074055989582, 0.01282501220703125, 0.012049357096354166, 0.011404673258463541, 0.009874979654947916, 0.008742014567057291, 0.007649739583333333, 0.007053375244140625, 0.007381439208984375, 0.00765228271484375, 0.008860270182291666, 0.007155100504557292, 0.006056467692057292, 0.006052652994791667, 0.005224863688151042, 0.005481719970703125, 0.005688985188802083, 0.004583994547526042, 0.0037167867024739585, 0.003021240234375, 0.0027720133463541665, 0.0028394063313802085, 0.004405975341796875, 0.0032958984375, 0.0027478535970052085, 0.0031687418619791665, 0.003972371419270833, 0.0038731892903645835, 0.007609049479166667, 0.010567982991536459, 0.014901479085286459, 0.013520558675130209, 0.005030314127604167, 0.00262451171875, 0.0028940836588541665, 0.0034968058268229165, 0.004215240478515625, 0.010041554768880209, 0.003314971923828125, 8.7738037109375e-05, 6.866455078125e-05, 4.9591064453125e-05, 3.4332275390625e-05, 1.0172526041666666e-05]
/static/dataset/ferrari\red\4079607261_3c114d3a8e_b.jpg	[0.015851338704427082, 0.015279134114583334, 0.015462239583333334, 0.011585235595703125, 0.008528391520182291, 0.009019215901692709, 0.011231740315755209, 0.013006846110026041, 0.0160980224609375, 0.019349416097005207, 0.020628611246744793, 0.020662943522135418, 0.018671671549479168, 0.019293467203776043, 0.020580291748046875, 0.022054036458333332, 0.022242228190104168, 0.023447672526041668, 0.024494171142578125, 0.026365915934244793, 0.028705596923828125, 0.028863271077473957, 0.03164800008138021, 0.039487202962239586, 0.042071024576822914, 0.03952916463216146, 0.033922831217447914, 0.027239481608072918, 0.021738688151041668, 0.018054962158203125, 0.015819549560546875, 0.013163248697916666, 0.011739095052083334, 0.010695139567057291, 0.010433197021484375, 0.010842641194661459, 0.011038462320963541, 0.010634104410807291, 0.010461171468098959, 0.009955088297526041, 0.009173075358072916, 0.008856455485026041, 0.00872039794921875, 0.008085886637369791, 0.00757598876953125, 0.007212320963541667, 0.006861368815104167, 0.006905873616536458, 0.006571451822916667, 0.006328582763671875, 0.005972544352213542, 0.005597432454427083, 0.005502065022786458, 0.004910786946614583, 0.004973093668619792, 0.004894256591796875, 0.004802703857421875, 0.004674275716145833, 0.004762013753255208, 0.005031585693359375, 0.005406697591145833, 0.006445566813151042, 0.012261708577473959, 0.06857935587565105]
/static/dataset/ferrari\red\4105670373_07961469ca_b.jpg	[0.051020028825036604, 0.019240997895314787, 0.013703330893118594, 0.017057672950219618, 0.022112063049048315, 0.0265073092057101, 0.030078982887994144, 0.03345048270497804, 0.032635489110541725, 0.029139595534407026, 0.02475435807101025, 0.019741432558565152, 0.018840650164714496, 0.019159498535871157, 0.02094819500366032, 0.02307432741581259, 0.020902440977306, 0.019502653733528552, 0.01698332265739385, 0.013746225292825768, 0.011841713945827233, 0.011654408400439239, 0.010836555179355783, 0.010240323023426062, 0.009030700951683748, 0.007935463945827233, 0.007316354776720351, 0.008994955618594437, 0.015680762719619327, 0.014273826409224012, 0.014828593978770132, 0.01359180545387994, 0.01227923682284041, 0.01236645543557833, 0.01111250915080527, 0.009386724469253295, 0.008134207997803808, 0.007665229227672035, 0.00672584187408492, 0.006873112646412884, 0.006191091691068814, 0.006040961292093704, 0.006402704062957541, 0.006226837024158126, 0.007935463945827233, 0.006904568539531478, 0.0066314741947291365, 0.006226837024158126, 0.006371248169838946, 0.006595728861639824, 0.007143347364568082, 0.007090444271595901, 0.00807844527818448, 0.007966919838945827, 0.00657571147510981, 0.005157336658125915, 0.006025233345534407, 0.006591439421669107, 0.008537415355051245, 0.016427125274524158, 0.022756908857979503, 0.05969756588579795, 0.08853833043557834, 0.0005190222364568082]
/static/dataset/ferrari\red\4134432241_27a7fba12e_b.jpg	[0.02226934251464129, 0.010047298224743777, 0.008871991672767204, 0.009468223828696925, 0.010819397419472914, 0.01251658583455344, 0.014983013817715959, 0.018504644033674963, 0.020567864659590044, 0.020805213671303075, 0.02154728678623719, 0.02302142432284041, 0.023521858986090775, 0.024066617862371888, 0.02376206762445095, 0.021118342789165447, 0.016239819729136164, 0.014744234992679356, 0.01372334827964861, 0.01396641654465593, 0.014361045021961933, 0.0168560692715959, 0.02073944225841874, 0.040562374176427524, 0.047278207357247436, 0.035310669838945825, 0.040212069912152267, 0.03638160001830161, 0.02843612737920937, 0.024105222822108346, 0.02221786923499268, 0.01994732567715959, 0.019233848828696925, 0.018640476299414347, 0.017229250549048315, 0.018290172035139093, 0.01870910733894583, 0.019529820186676428, 0.02009888588945827, 0.01890642157759883, 0.018031375823572473, 0.016950436950951685, 0.015889515464860907, 0.014321010248901903, 0.011397042002196192, 0.009515407668374817, 0.008514538341874085, 0.007349240483162519, 0.006704394674231332, 0.006039531478770132, 0.004879952873352855, 0.004408114476573939, 0.004563964128843338, 0.004778436127379209, 0.003791864934114202, 0.0029253980600292824, 0.0026580229685212297, 0.002233368411420205, 0.0022533857979502195, 0.0021304218521229867, 0.0025851024890190337, 0.0023091485175695463, 0.0018187225475841875, 0.0023406044106881406]
/static/dataset/ferrari\red\4261480774_5e82ea5aab_b.jpg	[0.021845278532608696, 0.019133548460144926, 0.01008406929347826, 0.010307687952898551, 0.018682065217391304, 0.023070935235507246, 0.020039345561594202, 0.01267974411231884, 0.010245414402173914, 0.010892210144927536, 0.012335824275362318, 0.014068161231884058, 0.013261435688405798, 0.02267747961956522, 0.025651041666666666, 0.023921535326086957, 0.02839673913043478, 0.04524598052536232, 0.06288779438405798, 0.058031872735507244, 0.0374900928442029, 0.03267096920289855, 0.031484941123188406, 0.025653872282608695, 0.021952841938405798, 0.021171591938405798, 0.020735677083333334, 0.018656589673913045, 0.01910241168478261, 0.019234035326086956, 0.01857025588768116, 0.022063235960144926, 0.02634171195652174, 0.02670686141304348, 0.026236979166666667, 0.02557319972826087, 0.02127632472826087, 0.014414911684782608, 0.009905740489130435, 0.006906702898550725, 0.005263530344202899, 0.004295459692028986, 0.0037109375, 0.0034717504528985507, 0.0035948822463768115, 0.0035821444746376814, 0.0037010303442028985, 0.0036684782608695653, 0.0036373414855072465, 0.003999660326086956, 0.004020889945652174, 0.003926064311594203, 0.003998245018115942, 0.003897758152173913, 0.0036727241847826085, 0.003219825634057971, 0.0028334465579710143, 0.002666440217391304, 0.002547554347826087, 0.0024428215579710144, 0.00258010643115942, 0.002642379981884058, 0.004421422101449276, 0.008597995923913044]
/static/dataset/ferrari\red\4324994685_61be270b04_b.jpg	[0.0033213297526041665, 0.010411580403645834, 0.009014129638671875, 0.008797963460286459, 0.008797963460286459, 0.009703318277994791, 0.011667887369791666, 0.011689503987630209, 0.01041412353515625, 0.009543100992838541, 0.010066986083984375, 0.022341410319010418, 0.025667826334635418, 0.02452850341796875, 0.0226287841796875, 0.019791920979817707, 0.016666412353515625, 0.015689849853515625, 0.016123453776041668, 0.016450246175130207, 0.01712799072265625, 0.017588297526041668, 0.017261505126953125, 0.018299102783203125, 0.020125071207682293, 0.023516337076822918, 0.030040740966796875, 0.031864166259765625, 0.028224945068359375, 0.026265462239583332, 0.025873819986979168, 0.026552836100260418, 0.025620778401692707, 0.024831136067708332, 0.024175008138020832, 0.023495992024739582, 0.022875467936197918, 0.022635142008463543, 0.022922515869140625, 0.0218963623046875, 0.018217722574869793, 0.014759063720703125, 0.013280232747395834, 0.013235727945963541, 0.013231913248697916, 0.014166514078776041, 0.016913096110026043, 0.019908905029296875, 0.022375742594401043, 0.022549947102864582, 0.021107991536458332, 0.014695485432942709, 0.008413950602213541, 0.005896250406901042, 0.006539662679036458, 0.006228129069010417, 0.0024922688802083335, 0.00142669677734375, 0.001499176025390625, 0.0017522176106770833, 0.0021413167317708335, 0.0017267862955729167, 0.001567840576171875, 0.0013643900553385417]
/static/dataset/ferrari\red\4331753151_585be76b68_b.jpg	[0.000164031982421875, 0.0006815592447916666, 0.003986358642578125, 0.008145650227864584, 0.009128570556640625, 0.008421579996744791, 0.008260091145833334, 0.010144551595052084, 0.012723286946614584, 0.013233184814453125, 0.011572519938151041, 0.012991587320963541, 0.011648813883463541, 0.011585235595703125, 0.014040629069010416, 0.014020284016927084, 0.013300577799479166, 0.013109842936197916, 0.011183420817057291, 0.010885874430338541, 0.011029561360677084, 0.01087188720703125, 0.010805765787760416, 0.009682973225911459, 0.0091094970703125, 0.008693695068359375, 0.009396870930989584, 0.01087188720703125, 0.011384328206380209, 0.012315114339192709, 0.013294219970703125, 0.01457977294921875, 0.017136891682942707, 0.019666035970052082, 0.022284189860026043, 0.025025685628255207, 0.028210957845052082, 0.032450358072916664, 0.035198211669921875, 0.034823099772135414, 0.03426361083984375, 0.0322265625, 0.029132843017578125, 0.025393168131510418, 0.021261850992838543, 0.017896016438802082, 0.0162353515625, 0.014840443929036459, 0.013413747151692709, 0.01306915283203125, 0.012173970540364584, 0.01239776611328125, 0.012364705403645834, 0.013056437174479166, 0.014031728108723959, 0.01609039306640625, 0.016745249430338543, 0.015496571858723959, 0.013545989990234375, 0.012655893961588541, 0.012376149495442709, 0.017141977945963543, 0.026131947835286457, 0.04199981689453125]
/static/dataset/ferrari\red\44070187_5e5a50b675_b.jpg	[0.0864361997688478, 0.02512252178165007, 0.020175809032716926, 0.01741420697012802, 0.014219194523470839, 0.01260779694167852, 0.014835970839260313, 0.019477073701991466, 0.022938800231152204, 0.02159828413940256, 0.021301009068278805, 0.020145248044096727, 0.01727946079302987, 0.015590271603840683, 0.014199746621621621, 0.014099728840682788, 0.01314955992176387, 0.012699479907539118, 0.012584181632290185, 0.012859230529871977, 0.014913762446657184, 0.018085159583926032, 0.022180332059032717, 0.026344961326458038, 0.03298364153627312, 0.03922641802987198, 0.04062527782716927, 0.035759134957325744, 0.026453313922475106, 0.022836004178520625, 0.02297630689900427, 0.019457625800142247, 0.014330325391180654, 0.012363309032716928, 0.01113948035206259, 0.010665785028449502, 0.013442667585348506, 0.016209826191322902, 0.014009435010668564, 0.010601884779516358, 0.007922241731863443, 0.005978840682788051, 0.005764913762446657, 0.005562099928876245, 0.005841316233997155, 0.0059121621621621625, 0.005985786362019915, 0.005987175497866287, 0.00536345350284495, 0.005613497955192034, 0.006544218972261736, 0.00763191233997155, 0.008952980529871977, 0.010425464527027027, 0.01682382423541963, 0.01643208792674253, 0.009726729196301565, 0.00443828902916074, 0.0035603551742532007, 0.003014424786628734, 0.0028505067567567567, 0.004310488531294452, 0.004967549786628734, 0.007051253556187766]
/static/dataset/ferrari\red\4721832011_3de675c983_b.jpg	[0.014898763505961253, 0.0028379983233979135, 0.002407204731743666, 0.0024188478017883757, 0.0025527431073025337, 0.0029224105812220564, 0.0034419825819672132, 0.0036530132265275707, 0.004197326751117734, 0.004692157228017884, 0.005709470473174366, 0.006734060637108793, 0.00809775521609538, 0.009713231184798807, 0.01129086717585693, 0.014530551415797318, 0.0204306771609538, 0.0252363543219076, 0.028777302999254843, 0.026889670268256335, 0.02438058867362146, 0.02648798435171386, 0.028799133755588673, 0.029257579638599106, 0.028624487704918034, 0.027538771423248884, 0.025779212462742177, 0.023257032414307006, 0.020280772634128166, 0.01851248137108793, 0.017244842119970193, 0.016953765368852458, 0.018821022727272728, 0.02766247904247392, 0.046813873882265274, 0.05263977505588674, 0.04311574375931446, 0.047777337928464975, 0.05371530365126677, 0.04979741058122206, 0.03971014577123696, 0.021119073677347243, 0.012171374347988078, 0.009786000372578242, 0.008298598174366617, 0.007843063058867361, 0.006948002049180328, 0.005713836624441132, 0.004603378818926975, 0.0038232931259314456, 0.0035162071535022356, 0.0036617455290611028, 0.0036530132265275707, 0.0032513273099850967, 0.0031640042846497766, 0.0026604415052160955, 0.0022019956222056633, 0.002261666356184799, 0.0032440503912071535, 0.0036733885991058124, 0.0050982092958271235, 0.006329463953055141, 0.0036457363077496275, 0.004729997205663189]
/static/dataset/ferrari\red\4812805891_26529709c4_b.jpg	[0.18074985129941434, 0.16671480371522693, 0.020855257137628112, 0.011774512719619327, 0.010311813689604685, 0.009578319454612006, 0.00944248718887262, 0.012433656661786236, 0.012506577141288434, 0.014389641288433383, 0.01671165812591508, 0.01404791590409956, 0.01419804630307467, 0.015283274615666179, 0.010154534224011713, 0.009396733162518302, 0.010439067075402635, 0.011468532668374817, 0.01157433885431918, 0.013098519857247437, 0.014260958089311859, 0.011904625732064422, 0.009604056094436311, 0.007709553440702782, 0.007459336109077599, 0.008490231515373352, 0.007852534773060029, 0.008287198023426062, 0.009044999084919472, 0.009492530655197657, 0.009721300786969254, 0.009243743136896047, 0.009485381588579795, 0.01032039256954612, 0.011520005948023425, 0.012691023060029283, 0.013444534681551977, 0.01401931963762811, 0.014429676061493412, 0.011282656936310396, 0.00885912335285505, 0.008963499725475842, 0.011195438323572475, 0.012525164714494875, 0.011168271870424597, 0.01144136621522694, 0.01192607293191801, 0.011045307924597365, 0.009495390281844802, 0.008683256314055638, 0.012926942258418742, 0.012852591965592972, 0.017455161054172767, 0.023235896321376282, 0.008930614019033676, 0.005989488012445096, 0.0040134859992679356, 0.0017858368411420205, 0.001335445644216691, 0.0012096220717423133, 0.0010752196193265008, 0.0015756542825768668, 0.002437831716691069, 0.014479719527818447]
/static/dataset/ferrari\red\5483730934_993957e64d_b.jpg	[0.015371923041727673, 0.01672881588579795, 0.021066869509516837, 0.03165177754392386, 0.03424831853953148, 0.0374210743045388, 0.034848840135431915, 0.03821748032576867, 0.055558256314055636, 0.07533829383235725, 0.0818596724011713, 0.05338208043557833, 0.03740677617130307, 0.030244841233528552, 0.0258009814238653, 0.022762628111273792, 0.020409155380673498, 0.016541510340409956, 0.012932661511713031, 0.012721049139824305, 0.011571479227672035, 0.010410470808931186, 0.009126498444363104, 0.008923464952415812, 0.007838236639824305, 0.007326363469985359, 0.006304046943631039, 0.0057149638543191805, 0.005324624816983895, 0.005045811218887262, 0.004542516928989751, 0.0037604090409956077, 0.0033357544838945826, 0.0030469321925329427, 0.00307409864568082, 0.003764698480966325, 0.00449533308931186, 0.0036646115483162517, 0.003601699762079063, 0.003960582906295754, 0.005244555270863836, 0.006251143850658858, 0.007367828056368961, 0.005993777452415813, 0.005574842148609077, 0.006000926519033675, 0.005659201134699854, 0.004686928074670571, 0.004425272236456808, 0.005869383693265008, 0.0075065199487554905, 0.011768793466325037, 0.01815148014275256, 0.02399941663616398, 0.01934108482796486, 0.017402257961200585, 0.016264126555636894, 0.015054504483894582, 0.00833867130307467, 0.003378648883601757, 0.0034401308565153734, 0.002736662701317716, 0.002562225475841874, 0.0036360152818448025]
/static/dataset/ferrari\red\5608030160_edd9c359c1_b.jpg	[0.021871661324786323, 0.009109575320512821, 0.007518696581196581, 0.007570446047008547, 0.0067541399572649576, 0.006679019764957265, 0.007430221688034188, 0.007879273504273504, 0.007754073183760684, 0.0074552617521367525, 0.008311631944444444, 0.010308159722222222, 0.010697115384615385, 0.011585202991452992, 0.012418202457264957, 0.012247930021367521, 0.013666866987179487, 0.014107572115384616, 0.015389623397435898, 0.018606436965811966, 0.019561298076923077, 0.016072382478632477, 0.014361311431623931, 0.013017494658119659, 0.012466613247863249, 0.012802150106837606, 0.013610109508547009, 0.012865584935897435, 0.012678619123931624, 0.013212807158119658, 0.014812032585470085, 0.01646968482905983, 0.020888421474358973, 0.0273303952991453, 0.03896734775641025, 0.06001769497863248, 0.08076422275641025, 0.08023003472222222, 0.0770733173076923, 0.05109508547008547, 0.03431657318376068, 0.02066139155982906, 0.01126469017094017, 0.007568776709401709, 0.0062282986111111115, 0.005358573717948718, 0.005163261217948718, 0.005064770299145299, 0.005258413461538462, 0.004896167200854701, 0.004555622329059829, 0.003961338141025641, 0.0036157852564102566, 0.003495592948717949, 0.0033820779914529916, 0.003168402777777778, 0.003111645299145299, 0.0029146634615384616, 0.003116653311965812, 0.004191706730769231, 0.0054403712606837604, 0.007628872863247863, 0.012454927884615385, 0.007523704594017094]
/static/dataset/ferrari\red\5643664396_7c47fb12c9_b.jpg	[0.00044389204545454544, 0.0034423112170087976, 0.009572317173753666, 0.008968051228005865, 0.008953732129765395, 0.00806308421920821, 0.007935644244868036, 0.007902710318914955, 0.008352330003665689, 0.008614369501466275, 0.008817700696480938, 0.009227226906158358, 0.01124478784824047, 0.012569304435483871, 0.01406278638196481, 0.015142446389296188, 0.016757640670821115, 0.019360852730938415, 0.021415643328445748, 0.02278598103005865, 0.02358641862170088, 0.022697202620967742, 0.01887113957111437, 0.014678507606304986, 0.01348143099340176, 0.011090141587243401, 0.009247273643695014, 0.008326555626832845, 0.008143271169354838, 0.007896982679618768, 0.007876935942082112, 0.008297917430351905, 0.00896518740835777, 0.00920288443914956, 0.009925998900293255, 0.010441486436950146, 0.011412321297653958, 0.012872869318181818, 0.013122021627565983, 0.013878070014662756, 0.014307642961876832, 0.014937683284457479, 0.015901358596041054, 0.01728028775659824, 0.017990515029325513, 0.018822454637096774, 0.017946125824780057, 0.01738768099340176, 0.017976195931085043, 0.018853956653225805, 0.021253837518328447, 0.022625607129765395, 0.024502840909090908, 0.028389044171554252, 0.030204705828445748, 0.030372239277859238, 0.030521157899560118, 0.030551228005865103, 0.030216161107038123, 0.034420248350439886, 0.02722203766495601, 0.01155121655058651, 0.012436136821847507, 0.026682207661290324]
/static/dataset/ferrari\red\5688040353_a2823c6b96_b.jpg	[0.055074055989583336, 0.015072292751736112, 0.012385050455729166, 0.011895073784722222, 0.011601765950520834, 0.011455959743923612, 0.0103607177734375, 0.010257297092013888, 0.009897867838541666, 0.009926689995659722, 0.010589599609375, 0.010609944661458334, 0.010821872287326388, 0.011189778645833334, 0.013856675889756944, 0.016008165147569444, 0.015452067057291666, 0.014338175455729166, 0.015226576063368056, 0.015784369574652776, 0.017144097222222224, 0.024113972981770832, 0.043997870551215276, 0.03934054904513889, 0.03437466091579861, 0.0372772216796875, 0.03914218478732639, 0.039794921875, 0.041203816731770836, 0.04042392306857639, 0.03837415907118055, 0.034454345703125, 0.031641642252604164, 0.028979831271701388, 0.027179294162326388, 0.024554782443576388, 0.021870930989583332, 0.018098619249131944, 0.014578925238715278, 0.011801825629340278, 0.009950425889756944, 0.009935167100694444, 0.009809705946180556, 0.008258395724826388, 0.0060577392578125, 0.004659016927083333, 0.0034654405381944445, 0.002597384982638889, 0.002265082465277778, 0.002102322048611111, 0.0019700792100694445, 0.0019056532118055555, 0.001910739474826389, 0.0021260579427083335, 0.002438015407986111, 0.002529568142361111, 0.0018870035807291667, 0.002051459418402778, 0.002071804470486111, 0.002246432834201389, 0.0019666883680555555, 0.0018174913194444445, 0.002597384982638889, 0.0132293701171875]
