/static/dataset/ferrari\black\2828686873_2fa36f83d7_b.jpg	[0.24675750732421875, 0.0013478597005208333, 2.6702880859375e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0063934326171875, 0.004291534423828125, 0.00274658203125, 0.00012461344401041666, 0.0, 0.0, 0.0, 0.0, 5.2134195963541664e-05, 8.392333984375e-05, 0.0002873738606770833, 0.0003293355305989583, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2715657552083333e-06, 1.2715657552083333e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032199859619140625, 0.0010197957356770833, 0.00010172526041666667, 1.6530354817708332e-05, 0.0, 0.0, 0.0, 0.0, 0.022828420003255207, 0.022046407063802082, 0.002838134765625, 0.00017801920572916666, 0.0, 0.0, 0.0, 0.0, 0.000690460205078125, 0.0029144287109375, 0.004816691080729167, 0.006064097086588542, 0.0002593994140625, 0.0, 0.0, 0.0, 1.1444091796875e-05, 8.646647135416667e-05, 8.519490559895833e-05, 0.000194549560546875, 0.000370025634765625, 0.0, 0.0, 0.0, 0.0, 1.2715657552083333e-06, 6.357828776041667e-06, 1.2715657552083333e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001079559326171875, 0.000286102294921875, 4.1961669921875e-05, 3.0517578125e-05, 2.5431315104166665e-06, 0.0, 0.0, 0.0, 0.014188130696614584, 0.0034421284993489585, 0.0006777445475260416, 8.392333984375e-05, 3.0517578125e-05, 6.357828776041667e-06, 0.0, 0.0, 0.0032641092936197915, 0.010547637939453125, 0.015230814615885416, 0.004786173502604167, 0.000133514404296875, 1.2715657552083333e-06, 0.0, 0.0, 5.8492024739583336e-05, 0.000370025634765625, 0.00262451171875, 0.005101521809895833, 0.006465911865234375, 0.0028088887532552085, 0.0, 0.0, 1.2715657552083333e-06, 2.5431315104166665e-06, 6.4849853515625e-05, 8.392333984375e-05, 0.000156402587890625, 0.0014483133951822917, 0.00012842814127604166, 0.0, 0.0, 0.0, 3.814697265625e-06, 8.900960286458334e-06, 5.086263020833333e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003560384114583333, 4.1961669921875e-05, 1.6530354817708332e-05, 1.2715657552083333e-06, 7.62939453125e-06, 0.0, 0.0, 0.0, 0.0003331502278645833, 0.0006192525227864584, 0.000125885009765625, 4.0690104166666664e-05, 3.6875406901041664e-05, 2.1616617838541668e-05, 7.62939453125e-06, 0.0, 0.0036455790201822915, 0.01508331298828125, 0.004643758138020833, 0.00058746337890625, 4.9591064453125e-05, 0.0, 0.0, 0.0, 4.7047932942708336e-05, 0.006533304850260417, 0.016087849934895832, 0.021493275960286457, 0.004123687744140625, 0.000232696533203125, 0.0, 0.0, 2.5431315104166665e-06, 6.357828776041667e-05, 0.0004336039225260417, 0.0020434061686197915, 0.00412750244140625, 0.004060109456380208, 0.0009663899739583334, 0.0, 2.5431315104166665e-06, 0.0, 1.2715657552083333e-06, 9.663899739583333e-05, 6.4849853515625e-05, 0.00013097127278645834, 0.00084686279296875, 2.5431315104166665e-06, 0.0, 0.0, 0.0, 1.2715657552083333e-06, 3.814697265625e-06, 0.0, 1.2715657552083333e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00030517578125, 2.5431315104166668e-05, 0.0, 1.2715657552083333e-06, 0.0, 0.0, 0.0, 0.0, 3.3060709635416664e-05, 6.612141927083333e-05, 2.7974446614583332e-05, 1.2715657552083334e-05, 7.62939453125e-06, 7.62939453125e-06, 6.357828776041667e-06, 0.0, 7.883707682291667e-05, 0.0013249715169270833, 0.000743865966796875, 0.00015004475911458334, 2.7974446614583332e-05, 2.0345052083333332e-05, 1.2715657552083334e-05, 0.0, 1.2715657552083334e-05, 0.005949656168619792, 0.026645660400390625, 0.004617055257161458, 0.0008188883463541666, 3.6875406901041664e-05, 7.62939453125e-06, 0.0, 1.2715657552083333e-06, 7.120768229166667e-05, 0.0065765380859375, 0.012097676595052084, 0.02182769775390625, 0.003818511962890625, 9.282430013020833e-05, 0.0, 1.2715657552083333e-06, 1.2715657552083333e-06, 5.7220458984375e-05, 0.0003916422526041667, 0.0017140706380208333, 0.0027923583984375, 0.0025380452473958335, 0.00011444091796875, 0.0, 2.5431315104166665e-06, 1.2715657552083333e-06, 0.0, 5.340576171875e-05, 5.340576171875e-05, 0.0003382364908854167, 0.0002530415852864583, 0.0, 0.0, 0.0, 0.0, 1.2715657552083333e-06, 0.0, 0.0, 0.0, 0.00020090738932291666, 2.9246012369791668e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5431315104166668e-05, 2.9246012369791668e-05, 7.62939453125e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2715657552083334e-05, 3.5603841145833336e-05, 9.028116861979167e-05, 1.52587890625e-05, 1.52587890625e-05, 2.5431315104166665e-06, 0.0, 0.0, 1.2715657552083333e-06, 0.00014750162760416666, 0.0019327799479166667, 0.000713348388671875, 0.00011698404947916667, 3.9418538411458336e-05, 1.9073486328125e-05, 5.086263020833333e-06, 2.5431315104166665e-06, 2.6702880859375e-05, 0.005044301350911458, 0.027210235595703125, 0.0065460205078125, 0.0013745625813802083, 2.6702880859375e-05, 1.2715657552083333e-06, 0.0, 7.62939453125e-06, 0.0001068115234375, 0.007504781087239583, 0.020517985026041668, 0.0599822998046875, 0.004001617431640625, 2.9246012369791668e-05, 1.2715657552083333e-06, 2.5431315104166665e-06, 5.086263020833333e-06, 4.3233235677083336e-05, 0.0003649393717447917, 0.0035082499186197915, 0.0035832722981770835, 0.00211334228515625, 0.0, 0.0, 0.0, 0.0, 6.357828776041667e-06, 3.1789143880208336e-05, 4.9591064453125e-05, 5.4677327473958336e-05, 8.519490559895833e-05, 5.5948893229166664e-05, 2.5431315104166665e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5431315104166665e-06, 1.52587890625e-05, 2.4159749348958332e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5603841145833336e-05, 1.2715657552083333e-06, 5.086263020833333e-06, 2.5431315104166665e-06, 0.0, 0.0, 0.0, 0.0, 1.2715657552083333e-06, 1.2715657552083333e-06, 6.357828776041667e-05, 5.0862630208333336e-05, 7.62939453125e-06, 6.357828776041667e-06, 0.0, 0.0, 0.0, 0.0, 8.392333984375e-05, 0.0006764729817708334, 0.00049591064453125, 0.00013987223307291666, 2.7974446614583332e-05, 8.900960286458334e-06, 0.0, 7.62939453125e-06, 8.519490559895833e-05, 0.0034586588541666665, 0.034444173177083336, 0.01204681396484375, 0.0025202433268229165, 4.3233235677083336e-05, 3.814697265625e-06, 5.086263020833333e-06, 2.1616617838541668e-05, 7.120768229166667e-05, 0.005201975504557292, 0.022785186767578125, 0.031949361165364586, 0.0022862752278645835, 5.086263020833333e-06, 1.2715657552083334e-05, 2.5431315104166665e-06, 6.357828776041667e-06, 1.2715657552083334e-05, 0.00017420450846354166, 0.0009714762369791666, 0.0028673807779947915, 2.5431315104166665e-06, 4.1961669921875e-05, 2.1616617838541668e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7801920572916668e-05, 0.00012969970703125, 8.392333984375e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0172526041666666e-05, 0.000125885009765625, 7.62939453125e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0172526041666666e-05, 1.6530354817708332e-05, 2.5431315104166665e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 5.086263020833333e-06, 1.7801920572916668e-05, 1.9073486328125e-05, 0.0, 0.0, 0.0, 0.0, 7.62939453125e-06, 3.4332275390625e-05, 0.00013097127278645834, 0.00016276041666666666, 6.612141927083333e-05, 1.0172526041666666e-05, 0.0, 2.5431315104166665e-06, 7.62939453125e-06, 0.00010553995768229167, 0.0006078084309895834, 0.009684244791666666, 0.013538360595703125, 0.0006573994954427084, 0.0, 3.9418538411458336e-05, 1.1444091796875e-05, 2.7974446614583332e-05, 0.00014241536458333334, 0.000553131103515625, 0.017278035481770832, 0.07699076334635417]
/static/dataset/ferrari\black\2888849442_c672a6ba10_b.jpg	[0.3261419107391911, 0.0007422964609483961, 0.0002151978730822873, 8.172071129707113e-05, 6.8100592747559275e-06, 0.0, 0.0, 0.0, 0.004697578887726639, 0.0006919020223152022, 0.00337778940027894, 0.002416209030683403, 6.8100592747559275e-06, 0.0, 0.0, 0.0, 0.0002233699442119944, 4.3584379358437934e-05, 6.673858089260809e-05, 0.00041813763947001395, 1.3620118549511854e-06, 0.0, 0.0, 0.0, 1.3620118549511855e-05, 0.0, 0.0, 0.0, 1.3620118549511854e-06, 0.0, 0.0, 0.0, 9.534082984658298e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.724023709902371e-06, 6.8100592747559275e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035101769525801955, 0.0005121164574616458, 5.175645048814505e-05, 1.498213040446304e-05, 1.9068165969316596e-05, 0.0, 0.0, 0.0, 0.02467829279986053, 0.02032257888772664, 0.00036910521269177126, 0.0001607173988842399, 5.856650976290097e-05, 1.3620118549511854e-06, 0.0, 0.0, 0.00029555657252440726, 0.00150502309972106, 0.00038000130753138077, 0.002913343357740586, 2.1792189679218967e-05, 9.534082984658298e-06, 0.0, 0.0, 0.0, 2.724023709902371e-06, 6.8100592747559275e-06, 2.5878225244072524e-05, 9.534082984658298e-06, 5.448047419804742e-06, 0.0, 0.0, 0.0, 1.3620118549511854e-06, 2.724023709902371e-06, 0.0, 0.0, 1.3620118549511854e-06, 0.0, 0.0, 0.0, 4.086035564853556e-06, 2.724023709902371e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.086035564853556e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01190398361227336, 0.00017297550557880055, 1.0896094839609484e-05, 1.3620118549511854e-06, 0.0, 0.0, 0.0, 0.0, 0.021440790620641564, 0.011116740760111576, 0.0004290337343096234, 8.172071129707112e-06, 2.1792189679218967e-05, 6.8100592747559275e-06, 0.0, 0.0, 0.0010392150453277546, 0.015868800122036262, 0.011688785739191073, 0.0016861706764295676, 2.996426080892608e-05, 3.813633193863319e-05, 5.448047419804742e-06, 0.0, 1.225810669456067e-05, 0.00010215088912133891, 0.0008784976464435146, 0.0005093924337517434, 5.0394438633193866e-05, 5.0394438633193866e-05, 2.1792189679218967e-05, 0.0, 0.0, 0.0, 1.3620118549511854e-06, 4.086035564853556e-06, 8.172071129707112e-06, 1.498213040446304e-05, 4.086035564853556e-06, 0.0, 0.0, 0.0, 5.448047419804742e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0896094839609484e-05, 2.724023709902371e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.724023709902371e-06, 0.0, 0.0, 0.0, 0.0, 0.0009942686541143655, 2.451621338912134e-05, 1.3620118549511854e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03765826577754533, 0.0016289661785216178, 6.53765690376569e-05, 1.3620118549511854e-06, 0.0, 0.0, 0.0, 0.0, 0.001998071391213389, 0.007277229341004184, 0.007063393479776848, 0.00030236663179916316, 5.448047419804742e-06, 8.172071129707112e-06, 1.3620118549511854e-06, 0.0, 2.451621338912134e-05, 0.0010078887726638773, 0.012612229776847977, 0.016869878835425383, 0.00019204367154811717, 2.3154201534170153e-05, 3.405029637377964e-05, 1.3620118549511854e-06, 0.0, 1.225810669456067e-05, 3.813633193863319e-05, 0.0006592137377963738, 0.0002805744421199442, 5.856650976290097e-05, 5.58424860529986e-05, 6.8100592747559275e-06, 0.0, 0.0, 0.0, 1.3620118549511854e-06, 0.0, 6.8100592747559275e-06, 8.172071129707112e-06, 2.724023709902371e-06, 0.0, 0.0, 0.0, 1.3620118549511854e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.086035564853556e-06, 1.0896094839609484e-05, 0.0, 0.0, 0.0, 0.0002233699442119944, 5.448047419804742e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001036491021617852, 0.00031734876220362624, 2.724023709902371e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000983372559274756, 0.002533342050209205, 0.0003772772838214784, 1.0896094839609484e-05, 2.724023709902371e-06, 1.3620118549511854e-06, 0.0, 0.0, 7.627266387726638e-05, 0.001329323570432357, 0.005340448483263599, 0.010513369508368202, 0.00029555657252440726, 5.448047419804742e-06, 2.724023709902371e-06, 0.0, 2.724023709902371e-06, 1.498213040446304e-05, 0.0005883891213389122, 0.020013402196652718, 0.10197518959205021, 0.0002887465132496513, 4.3584379358437934e-05, 3.405029637377964e-05, 0.0, 1.3620118549511854e-06, 5.448047419804742e-06, 1.3620118549511855e-05, 0.0005189265167364017, 0.000337778940027894, 6.401455718270572e-05, 3.677432008368201e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.498213040446304e-05, 1.225810669456067e-05, 0.0, 0.0, 0.0, 0.0, 1.3620118549511855e-05, 9.534082984658298e-06, 0.0, 0.0, 0.00010487491283124129, 1.6344142259414225e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5878225244072524e-05, 4.903242677824268e-05, 1.3620118549511854e-06, 1.3620118549511854e-06, 0.0, 0.0, 0.0, 0.0, 1.498213040446304e-05, 0.0002138358612273361, 0.00010623692468619247, 1.3620118549511854e-06, 0.0, 0.0, 0.0, 0.0, 3.268828451882845e-05, 0.0004099655683403068, 0.002869758978382148, 0.00037182923640167363, 8.172071129707112e-06, 2.724023709902371e-06, 0.0, 0.0, 3.132627266387727e-05, 5.448047419804742e-06, 0.0016929807357043236, 0.009689352336122734, 0.035438186453974896, 0.00029828059623430964, 4.086035564853556e-06, 8.172071129707112e-06, 9.534082984658298e-06, 1.3620118549511854e-06, 4.086035564853556e-06, 0.0011250217921896792, 0.03318814286959554, 0.045169761157601115, 0.0011563480648535565, 8.853077057182706e-05, 0.0, 0.0, 0.0, 2.724023709902371e-06, 2.724023709902371e-06, 0.0002151978730822873, 0.0003473130230125523, 0.00012121905509065551, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8100592747559275e-06, 1.3620118549511854e-06, 1.0896094839609484e-05, 4.3584379358437934e-05, 2.3154201534170153e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8100592747559275e-06, 4.7670414923291495e-05, 2.451621338912134e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8100592747559275e-06, 8.172071129707112e-06, 3.677432008368201e-05, 5.448047419804742e-06, 0.0, 0.0, 0.0, 0.0, 4.086035564853556e-06, 1.770615411436541e-05, 1.770615411436541e-05, 3.132627266387727e-05, 0.0, 0.0, 0.0, 0.0, 8.172071129707112e-06, 0.0, 1.498213040446304e-05, 0.000719142259414226, 0.0002165598849372385, 5.448047419804742e-06, 2.724023709902371e-06, 0.0, 2.3154201534170153e-05, 1.225810669456067e-05, 0.0, 0.0003282448570432357, 0.0033886854951185497, 0.01100641779986053, 0.000595199180613668, 1.225810669456067e-05, 0.0, 0.0, 0.0, 1.3620118549511854e-06, 6.265254532775453e-05, 0.00958311541143654, 0.03346190725244073, 0.004317577580195258, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3620118549511854e-06, 0.000168889470013947, 0.0003731912482566248, 1.3620118549511854e-06, 2.724023709902371e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.086035564853556e-06, 2.996426080892608e-05, 4.086035564853556e-05, 1.3620118549511854e-06, 0.0, 0.0, 0.0, 0.0, 1.3620118549511854e-06, 2.724023709902371e-06, 0.00010078887726638773, 5.992852161785216e-05, 1.3620118549511854e-06, 0.0, 0.0, 0.0, 2.724023709902371e-06, 1.3620118549511855e-05, 1.225810669456067e-05, 8.853077057182706e-05, 5.448047419804742e-05, 0.0, 1.3620118549511854e-06, 0.0, 1.3620118549511854e-06, 8.172071129707112e-06, 1.770615411436541e-05, 2.996426080892608e-05, 5.448047419804742e-05, 2.8602248953974895e-05, 0.0, 0.0, 0.0, 1.225810669456067e-05, 1.498213040446304e-05, 3.677432008368201e-05, 0.00015799337517433752, 0.00011032296025104603, 2.724023709902371e-06, 0.0, 0.0, 4.086035564853556e-06, 1.225810669456067e-05, 1.6344142259414225e-05, 2.043017782426778e-05, 0.00037046722454672245, 0.003774134850069735, 0.0022146312761506274, 0.0, 0.0, 1.0896094839609484e-05, 2.3154201534170153e-05, 1.770615411436541e-05, 3.541230822873082e-05, 0.0013933381276150627, 0.05500076272663877]
/static/dataset/ferrari\black\2911718073_9257a35692_b.jpg	[0.2339337727093207, 0.005021660248815166, 5.553909952606635e-05, 9.256516587677726e-06, 0.0, 0.0, 0.0, 0.0, 0.006161754541864139, 0.007520919727488151, 0.009344453495260663, 6.633836887835703e-05, 4.319707740916272e-05, 1.2342022116903633e-05, 0.0, 0.0, 3.239780805687204e-05, 4.936808846761453e-05, 0.0009688487361769352, 0.0008809118285939969, 2.159853870458136e-05, 7.250937993680884e-05, 5.862460505529226e-05, 0.0, 0.0, 0.0, 0.0, 3.0855055292259083e-06, 1.5427527646129542e-06, 0.0, 4.628258293838863e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03398684340442338, 0.0008793690758293839, 8.022314375987361e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030267266488941548, 0.012681427725118483, 0.00084080025671406, 4.473983017377567e-05, 1.2342022116903633e-05, 0.0, 0.0, 0.0, 0.0014964701816745655, 0.0018435895537124802, 0.0018389612954186414, 0.0032258960308056872, 0.00031163605845181675, 0.00010799269352290679, 0.00024375493680884675, 0.0, 3.0855055292259083e-06, 5.553909952606635e-05, 4.1654324644549766e-05, 0.00021598538704581358, 0.0008315437401263823, 2.4684044233807267e-05, 0.00027152448657187994, 6.788112164296998e-05, 0.0, 0.0, 1.5427527646129542e-06, 1.5427527646129542e-06, 0.0, 1.5427527646129542e-06, 1.5427527646129542e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003469650967614534, 0.0003347773499210111, 0.00016507454581358609, 7.71376382306477e-06, 0.0, 0.0, 0.0, 0.0, 0.024244359695892576, 0.007530176244075829, 0.0005291641982622433, 2.7769549763033174e-05, 1.5427527646129542e-06, 0.0, 0.0, 0.0, 0.007599600118483412, 0.017767883590047395, 0.010341071781200632, 0.0010691276658767773, 0.00011879196287519747, 2.7769549763033174e-05, 6.171011058451817e-06, 0.0, 0.00017587381516587678, 0.0005646475118483412, 0.0018790728672985783, 0.0018682735979462875, 0.002931230252764613, 0.0009611349723538705, 8.330864928909953e-05, 1.542752764612954e-05, 0.0, 7.71376382306477e-06, 5.3996346761453396e-05, 2.314129146919431e-05, 0.00017587381516587678, 0.0021120285347551344, 0.0006109300947867299, 1.6970280410742496e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 4.628258293838863e-06, 1.5427527646129542e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00017278830963665087, 5.708185229067931e-05, 4.782533570300158e-05, 1.6970280410742496e-05, 0.0, 0.0, 0.0, 0.0, 0.007048837381516588, 0.0008346292456556082, 0.00025301145339652446, 0.00012959123222748816, 1.5427527646129542e-06, 0.0, 0.0, 0.0, 0.008091738250394945, 0.014532731042654028, 0.006524301441548183, 0.0006171011058451817, 5.3996346761453396e-05, 7.71376382306477e-06, 1.5427527646129542e-06, 0.0, 0.00033014909162717217, 0.005785322867298578, 0.010476834024486572, 0.016637045813586097, 0.0014316745655608214, 0.0002730672393364929, 1.6970280410742496e-05, 1.5427527646129542e-06, 1.5427527646129542e-06, 0.00013576224328593997, 0.0005260786927330174, 0.0020256343799368087, 0.002326471169036335, 0.003026880924170616, 0.0023064153830963667, 4.1654324644549766e-05, 0.0, 0.0, 1.3884774881516587e-05, 6.016735781990521e-05, 2.931230252764613e-05, 0.0002190708925750395, 0.0012311167061611374, 0.0005970453199052133, 0.0, 0.0, 0.0, 4.628258293838863e-06, 0.0, 0.0, 7.71376382306477e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.394056082148499e-05, 9.256516587677726e-06, 1.5427527646129542e-06, 1.5427527646129542e-06, 0.0, 0.0, 0.0, 0.0, 0.0004072867298578199, 0.00015736078199052133, 9.256516587677724e-05, 5.862460505529226e-05, 6.171011058451817e-06, 0.0, 0.0, 0.0, 0.001582864336492891, 0.0028803194115323855, 0.00111232474328594, 0.0002761527448657188, 0.00010490718799368089, 1.079926935229068e-05, 0.0, 0.0, 0.00022987016192733018, 0.008023857128751975, 0.01435531447472354, 0.004672998124012638, 0.0007281793048973143, 5.553909952606635e-05, 3.0855055292259083e-06, 0.0, 6.171011058451817e-06, 0.0004905953791469194, 0.005620248321484992, 0.01124358214849921, 0.03224816103870458, 0.0034789074842022116, 0.00027460999210110584, 4.628258293838863e-06, 1.5427527646129542e-06, 4.628258293838863e-06, 0.0001280484794628752, 0.0004011157187993681, 0.001482585406793049, 0.004153090442338072, 0.0022045937006319113, 0.0011046109794628752, 0.0, 0.0, 0.0, 7.71376382306477e-06, 2.7769549763033174e-05, 2.0055785939968404e-05, 0.00035483313586097946, 0.00028695201421800946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.171011058451817e-06, 3.8568819115323855e-05, 9.256516587677726e-06, 6.171011058451817e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6226796998420222e-05, 3.085505529225908e-05, 1.542752764612954e-05, 7.71376382306477e-06, 1.5427527646129542e-06, 0.0, 0.0, 0.0, 0.00014193325434439178, 0.0003656324052132701, 0.00017433106240126383, 9.256516587677724e-05, 2.4684044233807267e-05, 6.171011058451817e-06, 0.0, 0.0, 3.239780805687204e-05, 0.002323385663507109, 0.003264464849921011, 0.0010614139020537125, 0.00024066943127962084, 5.708185229067931e-05, 4.628258293838863e-06, 1.5427527646129542e-06, 4.628258293838863e-06, 0.0007297220576619273, 0.009054415975513428, 0.016646302330173775, 0.006550528238546603, 0.0013529941745655607, 4.782533570300158e-05, 0.0, 3.0855055292259083e-06, 1.2342022116903633e-05, 0.00042271425750394946, 0.005234560130331753, 0.01174497679699842, 0.05330365077014218, 0.013664161236176935, 0.00011416370458135861, 0.0, 1.5427527646129542e-06, 3.0855055292259083e-06, 7.713763823064771e-05, 0.0003440338665086888, 0.0006001308254344392, 0.002614965936018957, 0.0009349081753554502, 0.0, 0.0, 0.0, 0.0, 3.0855055292259083e-06, 1.542752764612954e-05, 1.851303317535545e-05, 4.1654324644549766e-05, 0.00020672887045813587, 4.473983017377567e-05, 3.239780805687204e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 6.171011058451817e-06, 3.8568819115323855e-05, 1.5427527646129542e-06, 1.079926935229068e-05, 0.0, 0.0, 0.0, 0.0, 9.256516587677726e-06, 2.7769549763033174e-05, 4.782533570300158e-05, 2.6226796998420222e-05, 1.3884774881516587e-05, 3.0855055292259083e-06, 0.0, 0.0, 6.171011058451817e-06, 0.00010799269352290679, 0.00029929403633491313, 0.00013884774881516587, 6.788112164296998e-05, 1.851303317535545e-05, 1.079926935229068e-05, 0.0, 0.0, 0.00017587381516587678, 0.0015288679897314376, 0.003346230746445498, 0.0012588862559241706, 0.00028078100315955765, 4.011157187993681e-05, 0.0, 1.5427527646129542e-06, 1.3884774881516587e-05, 0.0004011157187993681, 0.008267612065560821, 0.025503245951816744, 0.007868039099526066, 0.0033107474328593995, 4.628258293838863e-06, 1.2342022116903633e-05, 7.71376382306477e-06, 2.4684044233807267e-05, 0.0002607252172195893, 0.005680415679304897, 0.016300725710900472, 0.01346823163507109, 0.0013205963665086887, 6.171011058451817e-06, 1.5427527646129542e-06, 0.0, 0.0, 3.239780805687204e-05, 0.00028078100315955765, 0.0006649264415481833, 0.0008238299763033176, 2.314129146919431e-05, 3.5483313586097944e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.628258293838863e-06, 1.5427527646129542e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0855055292259083e-06, 1.5427527646129542e-06, 0.0, 4.628258293838863e-06, 1.5427527646129542e-06, 0.0, 0.0, 1.5427527646129542e-06, 7.71376382306477e-06, 1.2342022116903633e-05, 7.71376382306477e-06, 4.628258293838863e-06, 2.6226796998420222e-05, 1.5427527646129542e-06, 0.0, 7.71376382306477e-06, 1.542752764612954e-05, 3.394056082148499e-05, 8.176589652448657e-05, 7.868039099526066e-05, 2.159853870458136e-05, 2.6226796998420222e-05, 3.0855055292259083e-06, 0.0, 6.171011058451817e-06, 7.40521327014218e-05, 0.0006124728475513428, 0.0018698163507109005, 0.0008300009873617694, 0.00012496297393364928, 6.171011058451817e-06, 0.0, 3.0855055292259083e-06, 6.171011058451816e-05, 0.00018050207345971563, 0.004257997630331753, 0.021863892180094786, 0.014389255035545024, 0.0009163951421800948, 9.256516587677726e-06, 1.6970280410742496e-05, 4.628258293838862e-05, 6.479561611374408e-05, 8.947966034755134e-05, 0.0014671578791469195, 0.013475945398894155, 0.09313444164691943]
